Comments,Type
បើអ៉ីមាន ABA. អ៉ីអាចលក់កាន់តែដាច់ជាងមុន,0
សម័យនេះហើយបើគ្រាន់រឿងប៉ុន្នឹងមិនចេះបត់បែនតាមទេ ត្រៀមស្ងួតឆ្នាំង ស្ងាត់ភ្ញៀវអោយហើយទៅ ។ និយាយមែនរាល់ថ្ងៃនៅទីក្រុងខ្ញុំគិតថា គេកម្ររដាក់លុយតាមខ្លួនណាស់ ព្រោះសូម្បីតែបងៗលក់ដូងមួយ ៣៥០០៛ ក៏គាត់មាន  QR code ដែរ បើមីងបើកលក់ប៉ុន្នឹងដែរ ហើយធ្វើចឹងទៀត មិនខុសពីដេញភ្ញៀវចេញទេមីង,0
សម័យនេះគេបិទ qr លើកញ្ចក់ មិនបាច់ ហត់គេសួរទាន់ទេ គេហៅអោយមើលប្រតិបត្តការបាញ់ទៅហើយ លក់ចឹងមិនមានបាច់ qr តែអត់លុយជិះហួសហើយកុំថាស្ងាត់ភ្ញៀវ,0
នៅ PTT ពោធិ៍សាត់ ខ្ញុំទិញបាយដំណើប និងសាច់អាំងអស់ 5000៛ ខ្ញុំលើកទូរស័ព្ទទៅស្កេន QR Code នៅលើទូរគាត់ គាត់ថាកុំស្គេន 5000៛ គាត់មិនយកតាមកុងទេ ព្រោះគ្មានលុយក្រៅទើបទិញស្គេន ចុងក្រោយគាត់សុខចិត្តមិនព្រមលក់ឱ្យខ្ញុំ ទាំងអ្នកទិញមុនខ្ញុំគេទិញអស់ 12000៛ គេស្គេនបាន … ,0
ថ្ងៃមុនទិញថ្នាំអស់3000 គាត់បាញ់អោយ1មុឺនហើយគាត់ថាអុីជួយអាប់អោយខ្ញុំ7000ផង លឺហើយចងតែ...,0
ទទួលស្គាល់អីឡូវជឿនលឿនប្រើកុងច្រើនតែគួរដាក់លុយក្នុងខ្លួន1មុឺន2មុឺនអីទៅមិនស្រួល?រឺទៅប៉ះកង់500រ 1000រ ត្រូវបាញ់ដែរ? ខ្ញុំថ្ងៃមុនគេទិញទឹកកក500រសុំបាញ់ដែរពេលខ្លះតឹងចិត្តដែរតែនឹកវិញអោយតែលុយចូលម៉ានក៍okទៅ,0
ដល់ភ្ញៀវឲ្យលុយសន្លឹក 50000រៀល តាំងស្រែក ថា,0
ល្ងង់ហើយ ចិត្តចង្អៀតទៀត ។ សម័យបច្ចុប្បន្ន គេដាក់លុយតែប៉ុន្មានសន្លឹកក្នុងកាបូប សម្រាប់ដោះស្រាយ ក្នុងពេលមិនអាចប្រើទូរស័ព្ទបាន ។ ដូច្នេះគេមិនប្រើក្រដាសលុយទេ... គ្មានអនាម័យ  មិនចង់បានលុយអាប់មកច្រើន មិនចង់ជួបលុយក្លែងក្លាយ...។,0
បាត់បង់ចំណូលអស់មួយចំនួនហើយបើចឹងៗអី រកស៊ីគ្នានការគិតពិចារណា អាចថាភាពល្ងង់ក្លៅមួយដែរ វាបញ្ជាក់ពីភាពគិតមិនបានវែងឆ្ងាយ ហើយអ្នកខ្លះល្ងង់គិតថា 100 200 1000 2000 ចាំបាច់អីABA  គឺល្ងង់ត្រង់ថាបាញ់វាមិនពិបាករត់ទៅអាប់លុយគ្រាន់មើលABA ត្រូវរួចរាល់ តែខ្លះគិតថាលុយពិននិងមិនសមបាញ់,0
រឿងបាញ់លុយតិចតួចវារំខានការងារអ្នកលក់ត្រូវឆែកមើល ដោយសាររវល់ផងគេធុញទ្រាន់ដែរ។ តែប្រហែស បាញ់ខ្យល់ឲ្យ ។,0
អ្នកហូបចង់បាញ់លុយ,0
អីុហេីយ ៣០០០គេបាញ់ ABAហេីយរអ៊ូទៀត ចុះទំរាំខ្ញុំ  គេទិញ អស់តា 500រក៏អោយគេបាញ់ដែរ។,0
យ៉ាងយូ6ខែ បើគាត់មិនឈប់លក់ គីគាត់និងអោយគេស្កែន ជម្រើសមានតែពីរនេះឯង,0
រកស៊ីនៅសម័យនេះមិនទាន់គេទេមីង កុំចង់ហក់ បើមីងមិនវិវត្តន៍ខ្លួនទៅរកយុគសម័យឌីជីថលទេស្ពៃមីង។,0
មិនមែនចឹងក៏ថាបានព្រោះអ្នកខ្លះ ទិញអស់តែ3000 បាញ់លុយលើសសុំអាបក្រៅហើយអ្នកផ្សេងគេមកទិញក្រោយទៀតគាត់មានលុយឯណាអាប់ឪ្យគេទៅ កាយចាយតាមបែប Digitol ស្រួលតែពេលខ្លះវាពិបាកសម្រាប់អ្នកលក់ ព្រោះពួកគាត់អាចនឹងអត់លុយសម្រាប់ការអាប់ឪ្យគេក្រោយគេចាយជាលុយសុទ្ធ,0
ខ្ញុំធ្លាប់ជួបហើយទឺកសុទ្ធ1ដបក៏រកABAដែរ.,0
ត្រូវយល់ថាមនុស្សចាស់មួយចំនួនគាត់មិនសូវចេះប្រើគណនីក៏មិនសូវយល់ដឹងទូលំទូលាយដែរអំពីការប្រើប្រាស់ការ Scan QR ដូចមនុស្សវ័យកណ្ដាលទេ ជាក់ស្ដែងពួកគាត់ទៅផ្សារទិញបន្លែ ទិញគ្រឿងទេសផ្សេងៗក៏គាត់ប្រើលុយសុទ្ធទៅទិញដូចគ្នា បើទូរស័ព្ទមិនមានសេវាឬជួនកាលគណនីជាប់គាំង តើធ្វើយ… ,0
ពួកទំនើបខុសរឿងវាចឹងហើយ មានលុយដាក់កុងប៉ុន្តែមិនចេះប្រើលុយ ខុសរបៀបជិនចរិតចុយម្រាយវាហើយ 3000៛/4000៛បងមានABAអត់ ដល់ពេលABAមានបញ្ហាបានលុយណាឲ្យហ្អាសពួកអាឆ្គួតមីឆ្គួត ហើយតាំងបងមានតេឡេក្រាមអត់បងផ្ញើQRមកចាំខ្ញុំបាញ់ឲ្យឬឲ្យលេខមកក៏បានបានចាំបងតេមកខ្ញុំមកចាំខ្ញុំបាញ… ,1
បច្ចុប្បន្ននេះតាមានវ័យដល់ក្បាលកញា្ចស់ហើយតាអត់ស្គាល់អ្វីទំនើបនោះទេបើទិញរបស់តាគឺតាត្រូវការតែលុយភ្លាមៗតែប៉ុន្នោះព្រោះមនុស្សបុរាណដូចតាខួក្បាលល្ងង់ណាស់,1
លក់ដូរចងបានលុយភ្ញៀវ​ តែមិនតម្រូវតាមចិត្តភ្ញៀវ​ ហេីយមកតម្រូវតាមចិត្តខ្លួនអែងវិញ​  ។,0
កុំហួតហេតុពេលខ្លះមិនដែលលុយមួយមុឺនក្នុងខ្លួនគ្មាន ស្រុកយើងធ្វើមិនទាន់បានទេមានឣ្នកបោកច្រើន នៅឣាមេរិចគេគេហោះដល់ភពព្រះច័ន្ទហើយគេមិនដល់ថ្នាក់២ពាន់៣ពានរៀលបាញ់លុយផង,0
សួរមួយធនាគារផលិតលុយមកធ្វើឣីមិនប្រើAb.បាញ់ម៉ងទៅកុំជោពេកត្រឹម១មុឺន២មុឺនរៀលក្នុងខ្លួនគ្មាន,0
និយាយត្រ្រូវហើយធុញណាស់1000៛សួរកបាញ់ដែលធុញៗៗ,0
រូបយូរហើយ។,0
ខ្ញុំធុញជាងគេ អារឿងបាញ់លុយហើយ នៅមកឈរផ្ទៀងផ្ទាត់ បើមានភ្ញៀវច្រើន ត្រូវឈរតម្រងជួរអោយខ្ញុំពិនិត្យ។ បច្ចេកវិទ្យាឌីជីថលល្អមែន តែនៅតែពិបាក ពេលខ្លះភ្ញៀវបុកចូលមកច្រើន ខ្លះពេលគិតលុយ ក៏អាងត្រឹមស្រែកពីចំងាយ បាញ់ទៅហើយបង ចូលហើយបង ទាំងមិនទាន់ឆែកផ្ទៀងស្រួលបួលផង ដ… ,0
