Comments,Type
ឈប់គិតថាចម្លែកទៀតហើយគ្រាន់តែខឹងណាស់ក្នុងនាមខ្ញុំជាខ្មែរមួយរូប,0
មិនបាច់ឆ្ងល់ទេ តាំងពី1979មក វាចូលតាមចិត្តរាប់លាននាក់ហើយ,0
ជិះតាមចិត្តប៉ូលីសមើលមិនឃើញទេ,0
ប៉ូលិសមើលមិនស្គាល់ថាស្លាកលេខប្រទេសណាទេ,0
ផ្លាកលេខមកពីខាងណាវិញប៉ួលីសអត់បើកភ្នែកមើល.មើលបានតែខ្មែរអត់មួកអត់កញ្ចក់.អត់ពាក់ខ្សែក្រ.ហួសល្បឿនកំណត់.ផ្លូវជាតិលេខ៦..ម្ដង.៩០.ម្ដង៨០.ស្គន់ប្រយត្ត័,0
ប្រហែលជាប៉ូលីសស្រុកខ្មែរភ្លេចមើល បានជាចឹង ពូកែបានគ្នាខ្មែរឯងទេ,0
ពេញទឹកដីខ្មែរហ្នឹង! មានអីចំឡែក,0
មាតុភូមិ ខ្ញុំ ភូមិញុមជិះព្រំដែននៅឡើងពេញភូមិ,0
រឿងអីប៉ូលីសចរាចរណ៍មិនខ្លាចឃើញផ្លាកលេខមេប៉ុណ្ណាន័យ,0
ហ្វូងសន្ដានថោកបានតែរាស្ត្រខ្លួនតែយួនជាន់ក្បាលធ្វើខ្វាក់,1
រឿងស្លាកលេខចេញសេរីចាស់ពីមុនមានស្លាកលេខ.អាស៊ាន.អាចជិះឆ្លងប្រទេស.១០.បានបងខ្ញុំមាន១ដែរជិះទៅវាតណាមអត់អីដែគ្នាន់តែនគបាលគេងើបមើលស្លាកលេខហើយគេអង្គុយវិញពិព្រោះយើងជាសម៉ាជឹកអាស៊ាន១០ប្រទេសតែស្លាកលេខវៀតណាមនេះប្រហែលសមត្តកិច្ចគាត់យល់ហើយរឿងនេះខ្លះក៍អត់ដឹងដែរនិងបង.តាម… See more,0
ច្បាប់ចរាចរណ៍ផ្លូវគោក គ្រប់យាន្តយន្តទាំងអស់ មិនថាម៉ូតូឬឡាន អោយតែចរាចរណ៍តាមដងផ្លូវ អត់មានស្លាកលេខ ឬស្លាកលេខមិនប្រក្រតី គឺត្រូវតែដកហូតទុកជាបណ្តោអាសន្ត។ នៅស្រុកគេ មុននឹងគេធ្វើចរាចរណ៍តាមផ្លូវបាន ទាល់តែមានឯកសារគ្រប់គ្រាន់ ទើបអនុញ្ញាតិ្តអោយបើកបរបាន។,0
ហ្នឹងហើយសមត្ថកិច្ចគាត់មើលអត់ឃើញទេ,0
ចយថាខ្លាចកាំជា វាខ្លាំងបានតែកាំជាដូចគ្នាមួយយួនអេាយ0,0
ចាប់តែមួកតើ.ផ្លាកលេខអូខេ,0
ប៉ូលីសស្រុកខ្មែរចាប់បានតែរាស្ត្រខ្មែរទេមើលទៅ,0
ជាកំហុសអ្នកណា,0
បើហ៊ានអស់សាក់ឡូវ,0
ធម្មតានៅស្រុកខ្ញុំ,0
នៅស្រុកយើងស្រួលចេញចូលណាស់មិនបាច់បារម្ភទេ។,0
សួរថាខ្មែរយើងហ៊ានជិះអត់,0
ប៉ូលីសភ្លេចមើលចាញ់កុងអាងស្រុករំដួលទេ,0
ចូលបណ្តើរៗហើយបងប្អូន។,0
ពេលខ្លះឆ្ងល់ដែរ ពួកបងៗប៉ូលីសឃើញអត់ សួរដូចឆ្ងល់!,0
យួនវាចូលមកលុកលុយនៅស្រុកខ្មែរតាំងតែពីឆ្នាំ៧៩រួចបែកអាពតមកម្លេះមួយៗគិតតែពីឆ្ងល់ហេីយនៅមិនដឹងទៀត,0
ស្រុកញុមឡូយចឹង,0
ផ្លាក់លេខនឹងពូលិសមិនហ៊ានផាក់ទេ,0
គេចូលយូរទៅហើយបើកសាលារៀនទៀតផង។,0
យកម៉ូតូពីស្រុកវាមកជិះបានរំភើយ,0
សេរី​,0
មនុស្សមិនហ៊ានឃាត់ផងឆ្ងល់អីម៉ូតូ​!,0
កត្តាពុករលួយ នឹង ចំណេះដឹង,0
ហាហា! ឥតមានអ្នកឃើញតាមច្រកព្រំដែន ។,0
បើយុវជនខ្មែរនៅតែបន្ត #សម្ងំពួនដេកមិនព្រមភ្ញាក់ មិនយូរទៀតទេ #ខ្មែរ នឹងរងបណ្ដាសាពី #បុព្វបុរស ច្បាស់ជាប្រែខ្លួនពីជាតិសាសន៍ធ្លាប់ជាម្ចាស់អង្គរនឹងប្ដូរជាជាតិមួយរស់អនាថាសុីឈ្នួលឲ្យពួកអន្ដោបវេសចូលមកដណ្ដើមយកធ្វើជាម្ចាស់អង្គរ ៚,0
ដល់ ក ហើយលូវ បើនៅ ឡាសែនហេងៗវិញ  មួយតុ មិនក្រោម10នាក់ទេ និយាយសុទ្ធយួន,0
មិនចម្លែកទេស្រុកយើង បន្ដិចទៀតមានច្រើនជាងនិងផងមើលទៅ,0
ប្រយ៉ាប់ពេក ភ្លេច,0
Xing Xing ឈ្គួតឬជាការសរសេរអក្សរ,0
មិនខ្វះទេតាមខេត្តក៍សំបូរដែរ,0
ពេញតែប្រទេសពួកអាចរ៉ាចណ៍វាមើលមិនឃើញវាមិនហ៊ានចាប់គេទេបានតែខ្មែរគ្នាឯងនិង,0
ត្រឹមម៉ូតូអត់បញ្ហា បើវាសង់ផ្ទះប៉ុនៗណាណីគ្មានតាឆ្អីផង,0
បើមានច្បាប់មិនអនុវត្ត កុំបង្កើត...។ បង្កើតច្បាស់ដើម្បីកែប្រែកំហុស ពិន័យ ដាក់ទោស...អ្នកប្រព្រឹត្តខុសមិនគោរពច្បាប់..ឪពុកម្តាយល្អ មិនត្រូវបណ្តោយឱ្យគេធ្វើតាមអំពើចិត្តទេបើខ្លួននៅមានឈាមជ័រជាពូជពង្សខ្មែរ ត្រូវស្រលាញ់ប្រទេសជាតិ..ការពាររាស្រ្តខ្លួនដើម្បីសុខដុមររមនា។,0
ខ្វះអីស្រុកខ្មែរគរដូចភ្នំ,0
អតទាន់ច្បាសទេ.គេថាកាត់តលូវហើយ,0
លោកម្ចាស់ផេកអើយលោកកំពុងតែបង្កើនសត្រូវបន្ថយមិត្តហើយលោកទៅថៃក៏ដោយទៅវៀតណាមក៏ដោយឱ្យតែស្របច្បាប់លោកអាចយកមធ្យោបាយធ្វើដំណើរទៅជាមួយបាន(បណ្ណ័សំគាល់យានយន្ត និងលិខិតឆ្លងដែនឈ្មោះតែមួយ)កុំបំពុលសង្គមខ្លាំងពេក អាណិតអ្នកមិនដឹងច្បាប់ ហើយចេះតែខមិនតាមអារម្មណ៍ផង...កុំប្រឹងខុសរឿងពេក,0
មានច្រើនណាស់,0
ខ្វៈអីយួនឃើញរាល់ថ្ងៃ,0
វៀតណាមមានគ្រប់ខេត្ត,0
ម៉ូតូទិញថ្មីមិនទាន់កិបផ្លាកលេខចាប់់សួរតែបើផ្លាកលេខយួនជិះគ្រប់ខេត្តមិនឃើញចាប់,0
អនិច្ចាកម្ពុជាខ្ញុំអើយចាប់ពីថ្ងៃតទៅរលាយបាត់ពីផែនទីពិភពលោកហើយឱកូនខ្មែរអើយរវល់តែស្រលាញ់តែកំប៉ុងស្រា។,0
បើខ្មោចស្រុកមិនបើកដៃខ្មោចព្រៃក៏វាមិនហ៊ានចូលដែរ,0
សង់ផ្ទះឱ្យគេនៅ,0
លេខម៉ូតូយួននិង,0
នៅក. ក ក៏មានដែរ មានទាំងសៀម មានទាំងយួន,0
វាតែប៉ុណ្ណឹង,0
ចតែទាស់ហើយ ពួកអាទើស គ្រប់កន្លែង,1
អាពូលីសស្រុកខ្មែរនឹងធ្វើការយ៉ាងម៉េចឃើញម៉ូតូយួនចូលពេញស្រុកត្រូវតែឆែកឆេមើលតើមានច្បាប់ត្រឹមត្រូវអត់ចូលមកស្រុកខ្មែរនឹងធ្វើដូចស្រុកវាចឹងពួកយើងចូលទៅវាទាល់តែមានpassport បាន ចូលបានស្រុកយើងធ្វើចឹងដែលទៅ,0
មានគ្រប់ប្រភេទ,0
ម៉េចដែរប៉ូលីសភ្នែកខ្វាក់ខ្វិនៗទេអីបានអត់ឃើញម៉ូតូយួនចូលទីក្រុងអញ្ចឹងតើ។បានប្រជាជនដៀលអត់ខុស។,1
